date,corona,corona virus,country_code,country_name
4/9/2020,3,10,THA,Thailand
4/10/2020,2,8,THA,Thailand
4/11/2020,3,9,THA,Thailand
4/12/2020,2,11,THA,Thailand
4/13/2020,2,24,THA,Thailand
4/14/2020,2,24,THA,Thailand
4/15/2020,2,23,THA,Thailand
4/16/2020,2,22,THA,Thailand
4/17/2020,2,30,THA,Thailand
4/18/2020,2,100,THA,Thailand
4/19/2020,3,93,THA,Thailand
4/20/2020,2,24,THA,Thailand
4/21/2020,2,21,THA,Thailand
4/22/2020,2,11,THA,Thailand
4/23/2020,2,22,THA,Thailand
4/24/2020,2,20,THA,Thailand
4/25/2020,2,8,THA,Thailand
4/26/2020,1,7,THA,Thailand
4/27/2020,2,6,THA,Thailand
4/28/2020,1,6,THA,Thailand
4/29/2020,2,7,THA,Thailand
4/30/2020,2,4,THA,Thailand
5/1/2020,1,6,THA,Thailand
5/2/2020,2,7,THA,Thailand
5/3/2020,1,6,THA,Thailand
5/4/2020,2,6,THA,Thailand
5/5/2020,2,5,THA,Thailand
5/6/2020,1,5,THA,Thailand
5/7/2020,1,4,THA,Thailand
5/8/2020,2,4,THA,Thailand
5/9/2020,2,5,THA,Thailand
5/10/2020,1,5,THA,Thailand
5/11/2020,1,5,THA,Thailand
5/12/2020,1,5,THA,Thailand
5/13/2020,1,5,THA,Thailand
5/14/2020,1,4,THA,Thailand
5/15/2020,2,5,THA,Thailand
5/16/2020,1,4,THA,Thailand
5/17/2020,1,4,THA,Thailand
5/18/2020,1,4,THA,Thailand
5/19/2020,1,4,THA,Thailand
5/20/2020,1,3,THA,Thailand
5/21/2020,1,3,THA,Thailand
5/22/2020,1,3,THA,Thailand
5/23/2020,1,4,THA,Thailand
5/24/2020,1,4,THA,Thailand
5/25/2020,1,3,THA,Thailand
5/26/2020,1,3,THA,Thailand
5/27/2020,1,3,THA,Thailand
5/28/2020,1,3,THA,Thailand
5/29/2020,1,3,THA,Thailand
5/30/2020,1,3,THA,Thailand
5/31/2020,1,4,THA,Thailand
6/1/2020,1,4,THA,Thailand
6/2/2020,1,2,THA,Thailand
6/3/2020,1,3,THA,Thailand
6/4/2020,1,3,THA,Thailand
6/5/2020,1,3,THA,Thailand
6/6/2020,1,3,THA,Thailand
6/7/2020,1,2,THA,Thailand
6/8/2020,1,3,THA,Thailand
6/9/2020,1,2,THA,Thailand
6/10/2020,1,3,THA,Thailand
6/11/2020,0,2,THA,Thailand
6/12/2020,1,2,THA,Thailand
6/13/2020,1,2,THA,Thailand
6/14/2020,1,3,THA,Thailand
6/15/2020,1,2,THA,Thailand
6/16/2020,1,2,THA,Thailand
6/17/2020,1,3,THA,Thailand
6/18/2020,1,3,THA,Thailand
6/19/2020,1,2,THA,Thailand
6/20/2020,1,2,THA,Thailand
6/21/2020,0,3,THA,Thailand
6/22/2020,1,2,THA,Thailand
6/23/2020,0,2,THA,Thailand
6/24/2020,1,2,THA,Thailand
6/25/2020,0,2,THA,Thailand
6/26/2020,1,2,THA,Thailand
6/27/2020,1,2,THA,Thailand
6/28/2020,1,2,THA,Thailand
6/29/2020,1,2,THA,Thailand
6/30/2020,1,3,THA,Thailand
7/1/2020,1,2,THA,Thailand
7/2/2020,1,2,THA,Thailand
7/3/2020,1,2,THA,Thailand
7/4/2020,1,2,THA,Thailand
7/5/2020,1,2,THA,Thailand
7/6/2020,1,2,THA,Thailand
7/7/2020,1,2,THA,Thailand
7/8/2020,0,2,THA,Thailand
7/9/2020,1,2,THA,Thailand
7/10/2020,1,2,THA,Thailand
7/11/2020,1,2,THA,Thailand
7/12/2020,0,2,THA,Thailand
7/13/2020,1,2,THA,Thailand
7/14/2020,1,3,THA,Thailand
7/15/2020,1,2,THA,Thailand
7/16/2020,1,1,THA,Thailand
7/17/2020,1,2,THA,Thailand
7/18/2020,1,2,THA,Thailand
7/19/2020,1,2,THA,Thailand
7/20/2020,1,2,THA,Thailand
7/21/2020,1,2,THA,Thailand
7/22/2020,1,2,THA,Thailand
7/23/2020,1,2,THA,Thailand
7/24/2020,1,2,THA,Thailand
7/25/2020,1,2,THA,Thailand
7/26/2020,1,2,THA,Thailand
7/27/2020,1,2,THA,Thailand
7/28/2020,1,1,THA,Thailand
7/29/2020,1,2,THA,Thailand
7/30/2020,1,2,THA,Thailand
7/31/2020,0,2,THA,Thailand
8/1/2020,1,2,THA,Thailand
8/2/2020,1,2,THA,Thailand
8/3/2020,1,2,THA,Thailand
8/4/2020,0,2,THA,Thailand
8/5/2020,1,2,THA,Thailand
8/6/2020,0,2,THA,Thailand
8/7/2020,0,2,THA,Thailand
8/8/2020,0,2,THA,Thailand
8/9/2020,1,1,THA,Thailand
8/10/2020,0,1,THA,Thailand
8/11/2020,1,1,THA,Thailand
8/12/2020,1,2,THA,Thailand
8/13/2020,1,2,THA,Thailand
8/14/2020,0,2,THA,Thailand
8/15/2020,1,2,THA,Thailand
8/16/2020,0,1,THA,Thailand
8/17/2020,1,2,THA,Thailand
8/18/2020,1,1,THA,Thailand
8/19/2020,1,1,THA,Thailand
8/20/2020,1,2,THA,Thailand
8/21/2020,0,1,THA,Thailand
8/22/2020,0,1,THA,Thailand
8/23/2020,0,1,THA,Thailand
8/24/2020,0,2,THA,Thailand
8/25/2020,0,1,THA,Thailand
8/26/2020,0,1,THA,Thailand
8/27/2020,0,1,THA,Thailand
8/28/2020,1,2,THA,Thailand
8/29/2020,1,2,THA,Thailand
8/30/2020,1,2,THA,Thailand
8/31/2020,0,1,THA,Thailand
9/1/2020,0,2,THA,Thailand
9/2/2020,0,1,THA,Thailand
9/3/2020,1,1,THA,Thailand
9/4/2020,0,2,THA,Thailand
9/5/2020,1,1,THA,Thailand
9/6/2020,1,2,THA,Thailand
9/7/2020,1,1,THA,Thailand
9/8/2020,0,1,THA,Thailand
9/9/2020,1,2,THA,Thailand
9/10/2020,0,1,THA,Thailand
9/11/2020,1,1,THA,Thailand
9/12/2020,1,1,THA,Thailand
9/13/2020,0,1,THA,Thailand
9/14/2020,0,1,THA,Thailand
9/15/2020,0,1,THA,Thailand
9/16/2020,0,1,THA,Thailand
9/17/2020,0,2,THA,Thailand
9/18/2020,1,1,THA,Thailand
9/19/2020,0,2,THA,Thailand
9/20/2020,0,1,THA,Thailand
9/21/2020,1,1,THA,Thailand
9/22/2020,1,2,THA,Thailand
9/23/2020,0,1,THA,Thailand
9/24/2020,0,1,THA,Thailand
9/25/2020,0,2,THA,Thailand
9/26/2020,0,1,THA,Thailand
9/27/2020,0,2,THA,Thailand
9/28/2020,0,1,THA,Thailand
9/29/2020,0,1,THA,Thailand
9/30/2020,0,1,THA,Thailand
10/1/2020,0,1,THA,Thailand
10/2/2020,1,1,THA,Thailand
10/3/2020,0,1,THA,Thailand
10/4/2020,0,1,THA,Thailand
2/1/2020,8,9,MKD,The former Yugoslav Republic of Macedonia
2/2/2020,2,10,MKD,The former Yugoslav Republic of Macedonia
2/3/2020,3,7,MKD,The former Yugoslav Republic of Macedonia
2/4/2020,3,8,MKD,The former Yugoslav Republic of Macedonia
2/5/2020,2,6,MKD,The former Yugoslav Republic of Macedonia
2/6/2020,4,8,MKD,The former Yugoslav Republic of Macedonia
2/7/2020,2,8,MKD,The former Yugoslav Republic of Macedonia
2/8/2020,1,6,MKD,The former Yugoslav Republic of Macedonia
2/9/2020,0,4,MKD,The former Yugoslav Republic of Macedonia
2/10/2020,4,3,MKD,The former Yugoslav Republic of Macedonia
2/11/2020,3,5,MKD,The former Yugoslav Republic of Macedonia
2/12/2020,3,2,MKD,The former Yugoslav Republic of Macedonia
2/13/2020,6,10,MKD,The former Yugoslav Republic of Macedonia
2/14/2020,2,3,MKD,The former Yugoslav Republic of Macedonia
2/15/2020,1,3,MKD,The former Yugoslav Republic of Macedonia
2/16/2020,2,6,MKD,The former Yugoslav Republic of Macedonia
2/17/2020,3,5,MKD,The former Yugoslav Republic of Macedonia
2/18/2020,6,5,MKD,The former Yugoslav Republic of Macedonia
2/19/2020,2,3,MKD,The former Yugoslav Republic of Macedonia
2/20/2020,0,2,MKD,The former Yugoslav Republic of Macedonia
2/21/2020,0,5,MKD,The former Yugoslav Republic of Macedonia
2/22/2020,4,4,MKD,The former Yugoslav Republic of Macedonia
2/23/2020,7,18,MKD,The former Yugoslav Republic of Macedonia
2/24/2020,15,33,MKD,The former Yugoslav Republic of Macedonia
2/25/2020,27,37,MKD,The former Yugoslav Republic of Macedonia
2/26/2020,40,51,MKD,The former Yugoslav Republic of Macedonia
2/27/2020,26,33,MKD,The former Yugoslav Republic of Macedonia
2/28/2020,10,25,MKD,The former Yugoslav Republic of Macedonia
2/29/2020,9,16,MKD,The former Yugoslav Republic of Macedonia
3/1/2020,6,21,MKD,The former Yugoslav Republic of Macedonia
3/2/2020,7,9,MKD,The former Yugoslav Republic of Macedonia
3/3/2020,4,12,MKD,The former Yugoslav Republic of Macedonia
3/4/2020,6,12,MKD,The former Yugoslav Republic of Macedonia
3/5/2020,7,12,MKD,The former Yugoslav Republic of Macedonia
3/6/2020,8,16,MKD,The former Yugoslav Republic of Macedonia
3/7/2020,11,12,MKD,The former Yugoslav Republic of Macedonia
3/8/2020,7,14,MKD,The former Yugoslav Republic of Macedonia
3/9/2020,22,31,MKD,The former Yugoslav Republic of Macedonia
3/10/2020,42,73,MKD,The former Yugoslav Republic of Macedonia
3/11/2020,43,62,MKD,The former Yugoslav Republic of Macedonia
3/12/2020,50,65,MKD,The former Yugoslav Republic of Macedonia
3/13/2020,50,79,MKD,The former Yugoslav Republic of Macedonia
3/14/2020,55,90,MKD,The former Yugoslav Republic of Macedonia
3/15/2020,50,82,MKD,The former Yugoslav Republic of Macedonia
3/16/2020,40,62,MKD,The former Yugoslav Republic of Macedonia
3/17/2020,36,73,MKD,The former Yugoslav Republic of Macedonia
3/18/2020,41,73,MKD,The former Yugoslav Republic of Macedonia
3/19/2020,38,72,MKD,The former Yugoslav Republic of Macedonia
3/20/2020,54,82,MKD,The former Yugoslav Republic of Macedonia
3/21/2020,55,91,MKD,The former Yugoslav Republic of Macedonia
3/22/2020,48,100,MKD,The former Yugoslav Republic of Macedonia
3/23/2020,44,74,MKD,The former Yugoslav Republic of Macedonia
3/24/2020,33,63,MKD,The former Yugoslav Republic of Macedonia
3/25/2020,27,76,MKD,The former Yugoslav Republic of Macedonia
3/26/2020,31,52,MKD,The former Yugoslav Republic of Macedonia
3/27/2020,30,67,MKD,The former Yugoslav Republic of Macedonia
3/28/2020,34,70,MKD,The former Yugoslav Republic of Macedonia
3/29/2020,34,85,MKD,The former Yugoslav Republic of Macedonia
3/30/2020,26,57,MKD,The former Yugoslav Republic of Macedonia
3/31/2020,21,44,MKD,The former Yugoslav Republic of Macedonia
4/1/2020,29,49,MKD,The former Yugoslav Republic of Macedonia
4/2/2020,24,51,MKD,The former Yugoslav Republic of Macedonia
4/3/2020,25,49,MKD,The former Yugoslav Republic of Macedonia
4/4/2020,29,57,MKD,The former Yugoslav Republic of Macedonia
4/5/2020,19,47,MKD,The former Yugoslav Republic of Macedonia
4/6/2020,19,46,MKD,The former Yugoslav Republic of Macedonia
4/7/2020,20,55,MKD,The former Yugoslav Republic of Macedonia
4/8/2020,19,44,MKD,The former Yugoslav Republic of Macedonia
4/9/2020,22,44,MKD,The former Yugoslav Republic of Macedonia
4/10/2020,17,43,MKD,The former Yugoslav Republic of Macedonia
4/11/2020,18,54,MKD,The former Yugoslav Republic of Macedonia
4/12/2020,15,48,MKD,The former Yugoslav Republic of Macedonia
4/13/2020,25,43,MKD,The former Yugoslav Republic of Macedonia
4/14/2020,19,39,MKD,The former Yugoslav Republic of Macedonia
4/15/2020,16,41,MKD,The former Yugoslav Republic of Macedonia
4/16/2020,17,38,MKD,The former Yugoslav Republic of Macedonia
4/17/2020,14,41,MKD,The former Yugoslav Republic of Macedonia
4/18/2020,17,41,MKD,The former Yugoslav Republic of Macedonia
4/19/2020,13,35,MKD,The former Yugoslav Republic of Macedonia
4/20/2020,8,32,MKD,The former Yugoslav Republic of Macedonia
4/21/2020,8,23,MKD,The former Yugoslav Republic of Macedonia
4/22/2020,8,25,MKD,The former Yugoslav Republic of Macedonia
4/23/2020,11,23,MKD,The former Yugoslav Republic of Macedonia
4/24/2020,9,20,MKD,The former Yugoslav Republic of Macedonia
4/25/2020,10,26,MKD,The former Yugoslav Republic of Macedonia
4/26/2020,13,27,MKD,The former Yugoslav Republic of Macedonia
4/27/2020,6,29,MKD,The former Yugoslav Republic of Macedonia
4/28/2020,9,26,MKD,The former Yugoslav Republic of Macedonia
4/29/2020,10,22,MKD,The former Yugoslav Republic of Macedonia
4/30/2020,10,16,MKD,The former Yugoslav Republic of Macedonia
5/1/2020,7,21,MKD,The former Yugoslav Republic of Macedonia
5/2/2020,7,20,MKD,The former Yugoslav Republic of Macedonia
5/3/2020,8,23,MKD,The former Yugoslav Republic of Macedonia
5/4/2020,6,18,MKD,The former Yugoslav Republic of Macedonia
5/5/2020,7,20,MKD,The former Yugoslav Republic of Macedonia
5/6/2020,5,18,MKD,The former Yugoslav Republic of Macedonia
5/7/2020,4,16,MKD,The former Yugoslav Republic of Macedonia
5/8/2020,7,20,MKD,The former Yugoslav Republic of Macedonia
5/9/2020,10,22,MKD,The former Yugoslav Republic of Macedonia
5/10/2020,5,17,MKD,The former Yugoslav Republic of Macedonia
5/11/2020,7,17,MKD,The former Yugoslav Republic of Macedonia
5/12/2020,8,16,MKD,The former Yugoslav Republic of Macedonia
5/13/2020,6,16,MKD,The former Yugoslav Republic of Macedonia
5/14/2020,5,14,MKD,The former Yugoslav Republic of Macedonia
5/15/2020,5,16,MKD,The former Yugoslav Republic of Macedonia
5/16/2020,8,21,MKD,The former Yugoslav Republic of Macedonia
5/17/2020,5,15,MKD,The former Yugoslav Republic of Macedonia
5/18/2020,7,16,MKD,The former Yugoslav Republic of Macedonia
5/19/2020,4,11,MKD,The former Yugoslav Republic of Macedonia
5/20/2020,8,13,MKD,The former Yugoslav Republic of Macedonia
5/21/2020,5,18,MKD,The former Yugoslav Republic of Macedonia
5/22/2020,5,13,MKD,The former Yugoslav Republic of Macedonia
5/23/2020,6,9,MKD,The former Yugoslav Republic of Macedonia
5/24/2020,5,12,MKD,The former Yugoslav Republic of Macedonia
5/25/2020,6,18,MKD,The former Yugoslav Republic of Macedonia
5/26/2020,5,9,MKD,The former Yugoslav Republic of Macedonia
5/27/2020,2,8,MKD,The former Yugoslav Republic of Macedonia
5/28/2020,4,8,MKD,The former Yugoslav Republic of Macedonia
5/29/2020,4,10,MKD,The former Yugoslav Republic of Macedonia
5/30/2020,6,15,MKD,The former Yugoslav Republic of Macedonia
5/31/2020,6,12,MKD,The former Yugoslav Republic of Macedonia
6/1/2020,6,17,MKD,The former Yugoslav Republic of Macedonia
6/2/2020,4,15,MKD,The former Yugoslav Republic of Macedonia
6/3/2020,7,16,MKD,The former Yugoslav Republic of Macedonia
6/4/2020,7,16,MKD,The former Yugoslav Republic of Macedonia
6/5/2020,12,16,MKD,The former Yugoslav Republic of Macedonia
6/6/2020,5,13,MKD,The former Yugoslav Republic of Macedonia
6/7/2020,8,12,MKD,The former Yugoslav Republic of Macedonia
6/8/2020,6,17,MKD,The former Yugoslav Republic of Macedonia
6/9/2020,5,11,MKD,The former Yugoslav Republic of Macedonia
6/10/2020,5,9,MKD,The former Yugoslav Republic of Macedonia
6/11/2020,5,13,MKD,The former Yugoslav Republic of Macedonia
6/12/2020,5,11,MKD,The former Yugoslav Republic of Macedonia
6/13/2020,4,17,MKD,The former Yugoslav Republic of Macedonia
6/14/2020,8,16,MKD,The former Yugoslav Republic of Macedonia
6/15/2020,8,10,MKD,The former Yugoslav Republic of Macedonia
6/16/2020,7,12,MKD,The former Yugoslav Republic of Macedonia
6/17/2020,6,14,MKD,The former Yugoslav Republic of Macedonia
6/18/2020,5,10,MKD,The former Yugoslav Republic of Macedonia
6/19/2020,6,16,MKD,The former Yugoslav Republic of Macedonia
6/20/2020,5,21,MKD,The former Yugoslav Republic of Macedonia
6/21/2020,7,17,MKD,The former Yugoslav Republic of Macedonia
6/22/2020,6,16,MKD,The former Yugoslav Republic of Macedonia
6/23/2020,4,9,MKD,The former Yugoslav Republic of Macedonia
6/24/2020,4,12,MKD,The former Yugoslav Republic of Macedonia
6/25/2020,5,13,MKD,The former Yugoslav Republic of Macedonia
6/26/2020,6,9,MKD,The former Yugoslav Republic of Macedonia
6/27/2020,5,12,MKD,The former Yugoslav Republic of Macedonia
6/28/2020,4,19,MKD,The former Yugoslav Republic of Macedonia
6/29/2020,5,13,MKD,The former Yugoslav Republic of Macedonia
6/30/2020,4,11,MKD,The former Yugoslav Republic of Macedonia
7/1/2020,9,8,MKD,The former Yugoslav Republic of Macedonia
7/2/2020,5,18,MKD,The former Yugoslav Republic of Macedonia
7/3/2020,6,16,MKD,The former Yugoslav Republic of Macedonia
7/4/2020,5,13,MKD,The former Yugoslav Republic of Macedonia
7/5/2020,3,13,MKD,The former Yugoslav Republic of Macedonia
7/6/2020,5,10,MKD,The former Yugoslav Republic of Macedonia
7/7/2020,2,15,MKD,The former Yugoslav Republic of Macedonia
7/8/2020,4,12,MKD,The former Yugoslav Republic of Macedonia
7/9/2020,5,7,MKD,The former Yugoslav Republic of Macedonia
7/10/2020,7,9,MKD,The former Yugoslav Republic of Macedonia
7/11/2020,6,11,MKD,The former Yugoslav Republic of Macedonia
7/12/2020,7,13,MKD,The former Yugoslav Republic of Macedonia
7/13/2020,6,19,MKD,The former Yugoslav Republic of Macedonia
7/14/2020,4,13,MKD,The former Yugoslav Republic of Macedonia
7/15/2020,5,10,MKD,The former Yugoslav Republic of Macedonia
7/16/2020,4,5,MKD,The former Yugoslav Republic of Macedonia
7/17/2020,6,12,MKD,The former Yugoslav Republic of Macedonia
7/18/2020,7,15,MKD,The former Yugoslav Republic of Macedonia
7/19/2020,8,16,MKD,The former Yugoslav Republic of Macedonia
7/20/2020,4,8,MKD,The former Yugoslav Republic of Macedonia
7/21/2020,5,10,MKD,The former Yugoslav Republic of Macedonia
7/22/2020,5,13,MKD,The former Yugoslav Republic of Macedonia
7/23/2020,6,10,MKD,The former Yugoslav Republic of Macedonia
7/24/2020,6,7,MKD,The former Yugoslav Republic of Macedonia
7/25/2020,4,14,MKD,The former Yugoslav Republic of Macedonia
7/26/2020,3,8,MKD,The former Yugoslav Republic of Macedonia
7/27/2020,7,7,MKD,The former Yugoslav Republic of Macedonia
7/28/2020,4,6,MKD,The former Yugoslav Republic of Macedonia
7/29/2020,2,7,MKD,The former Yugoslav Republic of Macedonia
7/30/2020,2,7,MKD,The former Yugoslav Republic of Macedonia
7/31/2020,4,13,MKD,The former Yugoslav Republic of Macedonia
8/1/2020,3,6,MKD,The former Yugoslav Republic of Macedonia
8/2/2020,3,8,MKD,The former Yugoslav Republic of Macedonia
8/3/2020,6,14,MKD,The former Yugoslav Republic of Macedonia
8/4/2020,4,8,MKD,The former Yugoslav Republic of Macedonia
8/5/2020,3,7,MKD,The former Yugoslav Republic of Macedonia
8/6/2020,5,8,MKD,The former Yugoslav Republic of Macedonia
8/7/2020,3,6,MKD,The former Yugoslav Republic of Macedonia
8/8/2020,3,10,MKD,The former Yugoslav Republic of Macedonia
8/9/2020,2,7,MKD,The former Yugoslav Republic of Macedonia
8/10/2020,3,6,MKD,The former Yugoslav Republic of Macedonia
8/11/2020,2,8,MKD,The former Yugoslav Republic of Macedonia
8/12/2020,8,11,MKD,The former Yugoslav Republic of Macedonia
8/13/2020,6,10,MKD,The former Yugoslav Republic of Macedonia
8/14/2020,4,5,MKD,The former Yugoslav Republic of Macedonia
8/15/2020,3,7,MKD,The former Yugoslav Republic of Macedonia
8/16/2020,5,8,MKD,The former Yugoslav Republic of Macedonia
8/17/2020,6,6,MKD,The former Yugoslav Republic of Macedonia
8/18/2020,2,8,MKD,The former Yugoslav Republic of Macedonia
8/19/2020,5,9,MKD,The former Yugoslav Republic of Macedonia
8/20/2020,1,4,MKD,The former Yugoslav Republic of Macedonia
8/21/2020,5,5,MKD,The former Yugoslav Republic of Macedonia
8/22/2020,3,7,MKD,The former Yugoslav Republic of Macedonia
8/23/2020,4,8,MKD,The former Yugoslav Republic of Macedonia
8/24/2020,2,6,MKD,The former Yugoslav Republic of Macedonia
8/25/2020,3,5,MKD,The former Yugoslav Republic of Macedonia
8/26/2020,2,6,MKD,The former Yugoslav Republic of Macedonia
8/27/2020,2,6,MKD,The former Yugoslav Republic of Macedonia
8/28/2020,3,5,MKD,The former Yugoslav Republic of Macedonia
8/29/2020,2,1,MKD,The former Yugoslav Republic of Macedonia
8/30/2020,4,7,MKD,The former Yugoslav Republic of Macedonia
8/31/2020,2,6,MKD,The former Yugoslav Republic of Macedonia
9/1/2020,6,12,MKD,The former Yugoslav Republic of Macedonia
9/2/2020,0,5,MKD,The former Yugoslav Republic of Macedonia
9/3/2020,4,7,MKD,The former Yugoslav Republic of Macedonia
9/4/2020,4,4,MKD,The former Yugoslav Republic of Macedonia
9/5/2020,3,10,MKD,The former Yugoslav Republic of Macedonia
9/6/2020,2,4,MKD,The former Yugoslav Republic of Macedonia
9/7/2020,2,4,MKD,The former Yugoslav Republic of Macedonia
9/8/2020,3,6,MKD,The former Yugoslav Republic of Macedonia
9/9/2020,5,3,MKD,The former Yugoslav Republic of Macedonia
9/10/2020,2,5,MKD,The former Yugoslav Republic of Macedonia
9/11/2020,3,5,MKD,The former Yugoslav Republic of Macedonia
9/12/2020,4,7,MKD,The former Yugoslav Republic of Macedonia
9/13/2020,5,3,MKD,The former Yugoslav Republic of Macedonia
9/14/2020,3,3,MKD,The former Yugoslav Republic of Macedonia
9/15/2020,1,6,MKD,The former Yugoslav Republic of Macedonia
9/16/2020,1,6,MKD,The former Yugoslav Republic of Macedonia
9/17/2020,4,6,MKD,The former Yugoslav Republic of Macedonia
9/18/2020,4,6,MKD,The former Yugoslav Republic of Macedonia
9/19/2020,3,4,MKD,The former Yugoslav Republic of Macedonia
9/20/2020,4,6,MKD,The former Yugoslav Republic of Macedonia
9/21/2020,5,3,MKD,The former Yugoslav Republic of Macedonia
9/22/2020,3,4,MKD,The former Yugoslav Republic of Macedonia
9/23/2020,2,4,MKD,The former Yugoslav Republic of Macedonia
9/24/2020,3,9,MKD,The former Yugoslav Republic of Macedonia
9/25/2020,2,5,MKD,The former Yugoslav Republic of Macedonia
9/26/2020,2,6,MKD,The former Yugoslav Republic of Macedonia
9/27/2020,3,3,MKD,The former Yugoslav Republic of Macedonia
9/28/2020,2,4,MKD,The former Yugoslav Republic of Macedonia
9/29/2020,3,2,MKD,The former Yugoslav Republic of Macedonia
9/30/2020,2,4,MKD,The former Yugoslav Republic of Macedonia
10/1/2020,4,3,MKD,The former Yugoslav Republic of Macedonia
10/2/2020,4,8,MKD,The former Yugoslav Republic of Macedonia
10/3/2020,5,10,MKD,The former Yugoslav Republic of Macedonia
10/4/2020,5,4,MKD,The former Yugoslav Republic of Macedonia
2/1/2020,9,17,TLS,Timor-Leste
2/2/2020,19,0,TLS,Timor-Leste
2/3/2020,11,9,TLS,Timor-Leste
2/4/2020,8,8,TLS,Timor-Leste
2/5/2020,7,11,TLS,Timor-Leste
2/6/2020,8,0,TLS,Timor-Leste
2/7/2020,0,8,TLS,Timor-Leste
2/8/2020,0,0,TLS,Timor-Leste
2/9/2020,14,9,TLS,Timor-Leste
2/10/2020,8,8,TLS,Timor-Leste
2/11/2020,9,18,TLS,Timor-Leste
2/12/2020,8,16,TLS,Timor-Leste
2/13/2020,8,19,TLS,Timor-Leste
2/14/2020,10,10,TLS,Timor-Leste
2/15/2020,0,10,TLS,Timor-Leste
2/16/2020,11,0,TLS,Timor-Leste
2/17/2020,8,0,TLS,Timor-Leste
2/18/2020,0,9,TLS,Timor-Leste
2/19/2020,8,8,TLS,Timor-Leste
2/20/2020,9,9,TLS,Timor-Leste
2/21/2020,0,8,TLS,Timor-Leste
2/22/2020,0,22,TLS,Timor-Leste
2/23/2020,0,0,TLS,Timor-Leste
2/24/2020,0,0,TLS,Timor-Leste
2/25/2020,0,0,TLS,Timor-Leste
2/26/2020,0,9,TLS,Timor-Leste
2/27/2020,21,7,TLS,Timor-Leste
2/28/2020,9,9,TLS,Timor-Leste
2/29/2020,0,0,TLS,Timor-Leste
3/1/2020,9,19,TLS,Timor-Leste
3/2/2020,16,13,TLS,Timor-Leste
3/3/2020,8,10,TLS,Timor-Leste
3/4/2020,24,15,TLS,Timor-Leste
3/5/2020,12,11,TLS,Timor-Leste
3/6/2020,12,9,TLS,Timor-Leste
3/7/2020,10,0,TLS,Timor-Leste
3/8/2020,39,0,TLS,Timor-Leste
3/9/2020,25,12,TLS,Timor-Leste
3/10/2020,13,28,TLS,Timor-Leste
3/11/2020,12,19,TLS,Timor-Leste
3/12/2020,24,7,TLS,Timor-Leste
3/13/2020,19,22,TLS,Timor-Leste
3/14/2020,11,11,TLS,Timor-Leste
3/15/2020,13,10,TLS,Timor-Leste
3/16/2020,34,14,TLS,Timor-Leste
3/17/2020,25,19,TLS,Timor-Leste
3/18/2020,14,9,TLS,Timor-Leste
3/19/2020,29,20,TLS,Timor-Leste
3/20/2020,42,24,TLS,Timor-Leste
3/21/2020,86,33,TLS,Timor-Leste
3/22/2020,100,14,TLS,Timor-Leste
3/23/2020,59,13,TLS,Timor-Leste
3/24/2020,79,21,TLS,Timor-Leste
3/25/2020,59,20,TLS,Timor-Leste
3/26/2020,89,36,TLS,Timor-Leste
3/27/2020,41,33,TLS,Timor-Leste
3/28/2020,58,17,TLS,Timor-Leste
3/29/2020,55,33,TLS,Timor-Leste
3/30/2020,46,20,TLS,Timor-Leste
3/31/2020,42,16,TLS,Timor-Leste
4/1/2020,20,23,TLS,Timor-Leste
4/2/2020,32,23,TLS,Timor-Leste
4/3/2020,41,26,TLS,Timor-Leste
4/4/2020,42,17,TLS,Timor-Leste
4/5/2020,29,11,TLS,Timor-Leste
4/6/2020,35,21,TLS,Timor-Leste
4/7/2020,38,19,TLS,Timor-Leste
4/8/2020,53,23,TLS,Timor-Leste
4/9/2020,17,24,TLS,Timor-Leste
4/10/2020,61,27,TLS,Timor-Leste
4/11/2020,40,31,TLS,Timor-Leste
4/12/2020,34,33,TLS,Timor-Leste
4/13/2020,52,32,TLS,Timor-Leste
4/14/2020,48,33,TLS,Timor-Leste
4/15/2020,45,14,TLS,Timor-Leste
4/16/2020,61,47,TLS,Timor-Leste
4/17/2020,51,42,TLS,Timor-Leste
4/18/2020,42,22,TLS,Timor-Leste
4/19/2020,24,32,TLS,Timor-Leste
4/20/2020,32,26,TLS,Timor-Leste
4/21/2020,25,16,TLS,Timor-Leste
4/22/2020,21,14,TLS,Timor-Leste
4/23/2020,32,19,TLS,Timor-Leste
4/24/2020,34,26,TLS,Timor-Leste
4/25/2020,26,14,TLS,Timor-Leste
4/26/2020,30,31,TLS,Timor-Leste
4/27/2020,22,17,TLS,Timor-Leste
4/28/2020,32,25,TLS,Timor-Leste
4/29/2020,11,20,TLS,Timor-Leste
4/30/2020,26,22,TLS,Timor-Leste
5/1/2020,18,26,TLS,Timor-Leste
5/2/2020,29,12,TLS,Timor-Leste
5/3/2020,24,13,TLS,Timor-Leste
5/4/2020,26,10,TLS,Timor-Leste
5/5/2020,11,10,TLS,Timor-Leste
5/6/2020,19,11,TLS,Timor-Leste
5/7/2020,15,10,TLS,Timor-Leste
5/8/2020,19,12,TLS,Timor-Leste
5/9/2020,26,13,TLS,Timor-Leste
5/10/2020,13,24,TLS,Timor-Leste
5/11/2020,13,12,TLS,Timor-Leste
5/12/2020,15,17,TLS,Timor-Leste
5/13/2020,11,11,TLS,Timor-Leste
5/14/2020,12,18,TLS,Timor-Leste
5/15/2020,12,11,TLS,Timor-Leste
